,Particle ID,Particle Group,Time Point Index,Cumulative Time Step,Tracking Time,Global X,Global Y,Global Z,Layer,Row,Column,Grid,Local X,Local Y,Local Z,Line Segment Index,dep,nnlsd,numresiss,x_5070,y_5070,GlobalZ_m,LSD
9896,63,1,-1,197,4747.00000000006,1064222.76791344,819553.000155498,65.4199964330266,2,259,202,1,0.5573424,0.2183712,0.7164914,52,16.059657023248647,1,42445,502764.0996600165,1188311.3544473958,19.94001491278651,35.999671936035156
9897,64,1,-1,197,4655.50000000006,1062738.88283081,823530.879860135,62.4820303301971,2,259,202,1,0.2763036,0.9717575,0.6485934,52,20.88594285359811,1,42445,502311.81148683093,1189523.8121813692,19.044522844644078,39.93046569824219
9898,64,1,-1,197,4747.00000000006,1062743.9393335,823543.173431837,62.773433693593,2,259,202,1,0.2772612,0.9740859,0.6553279,52,20.79712310843504,1,42445,502313.3527088508,1189527.5592620238,19.133342589807146,39.93046569824219
9899,65,1,-1,197,4655.50000000006,1062894.0624879,821007.082054675,61.3095511733619,2,259,202,1,0.3056937,0.4937655,0.6214968,52,20.00302671983976,1,42445,502359.11024631193,1188754.558610265,18.68715119764071,38.69017791748047
9900,65,1,-1,197,4747.00000000006,1062897.09143778,821019.098611642,61.6326308990096,2,259,202,1,0.3062673,0.4960414,0.6289634,52,19.904552019462344,1,42445,502360.03347023536,1188758.2212568284,18.785625898018125,38.69017791748047
9901,66,1,-1,197,4655.50000000006,1063334.88949253,823539.930779063,59.2699942591394,2,259,202,1,0.3891836,0.9734717,0.5743616,52,21.022808362118997,1,42445,502493.4743173231,1189526.5709014584,18.06549425018569,39.08830261230469
9902,66,1,-1,197,4747.00000000006,1063332.15866661,823552.225344202,59.6481758117759,2,259,202,1,0.3886664,0.9758003,0.5831016,52,20.907538624875393,1,42445,502492.64196158276,1189530.3182849127,18.180763987429295,39.08830261230469
9903,67,1,-1,197,4655.50000000006,1063426.25593104,821878.9510135,68.7829710217022,2,259,202,1,0.4064879,0.6588922,0.7942115,52,17.21256273727267,1,42445,502521.322807781,1189020.3042689147,20.96504956741483,38.1776123046875
9904,67,1,-1,197,4747.00000000006,1063422.3313257,821891.063267732,68.9041445957606,2,259,202,1,0.4057446,0.6611862,0.7970119,52,17.17562903189967,1,42445,502520.1265880734,1189023.9960840046,21.00198327278783,38.1776123046875
9905,68,1,-1,197,4655.50000000006,1062124.70519965,820053.597343061,69.0251851695934,2,259,202,1,0.159982,0.3131813,0.7998092,52,14.542937372563788,1,42445,502124.61014485336,1188463.936470165,21.03887643969207,35.58181381225586
9906,68,1,-1,197,4747.00000000006,1062137.78644997,820065.509244532,69.1398149487823,2,259,202,1,0.1624596,0.3154374,0.8024583,52,14.507998215867016,1,42445,502128.5973099509,1188467.5672177332,21.073815596388844,35.58181381225586
9907,69,1,-1,197,4655.50000000006,1064598.4127375,818976.090447812,64.0232289397451,2,259,202,1,0.6284873,0.109108,0.6842113,52,18.346655030347332,1,42445,502878.59620239,1188135.512368493,19.51428018083431,37.86093521118164
9908,69,1,-1,197,4747.00000000006,1064579.17291703,818987.884080978,64.2729944069163,2,259,202,1,0.6248434,0.1113417,0.6899836,52,18.51179085921527,1,42445,502872.73190511076,1188139.107067882,19.59040869522809,38.10219955444336
9909,70,1,-1,197,4655.50000000006,1063315.61461763,821097.806972333,62.9149415622665,2,259,202,1,0.3855331,0.5109483,0.6585982,52,19.254475976616092,1,42445,502487.5993354536,1188782.2115651672,19.17647418817883,38.43095016479492
9910,70,1,-1,197,4747.00000000006,1063313.13563417,821109.833487364,63.1946491501512,2,259,202,1,0.3850636,0.513226,0.6650624,52,19.169221103828836,1,42445,502486.843741295,1188785.8772469484,19.261729060966086,38.43095016479492
9911,72,1,-1,197,4655.50000000006,1063338.30044312,823272.843465157,57.8899490612132,2,259,202,1,0.3898296,0.922887,0.542468,52,21.443446138446905,1,42445,502494.513975063,1189445.1626881799,17.644856473857782,39.08830261230469
9912,72,1,-1,197,4747.00000000006,1063335.52505025,823285.108714509,58.3054146980557,2,259,202,1,0.389304,0.92521,0.5520697,52,21.31681221233731,1,42445,502493.6680353163,1189448.9011361822,17.771490399967377,39.08830261230469
9913,73,1,-1,197,4655.50000000006,1063996.05542562,821310.964213829,69.6260751283649,2,259,202,1,0.5144044,0.551319,0.8136961,52,17.027445872651718,1,42445,502694.997693729,1188847.181892375,21.222027699125626,38.249473571777344
9914,73,1,-1,197,4747.00000000006,1063984.68591036,821323.014125226,69.7244709234386,2,259,202,1,0.5122511,0.5536012,0.81597,52,16.997454834313256,1,42445,502691.5322654777,1188850.8547053689,21.252018737464088,38.249473571777344
9915,74,1,-1,197,4655.50000000006,1063111.95868085,822124.714295946,59.5922114073601,2,259,202,1,0.3469619,0.7054383,0.5818082,52,20.494626787743673,1,42445,502425.52500592306,1189095.2129174042,18.163706036963358,38.65833282470703
9916,74,1,-1,197,4747.00000000006,1063112.14063359,822136.853525418,59.9616877586706,2,259,202,1,0.3469963,0.7077374,0.590347,52,20.38201039586423,1,42445,502425.5804651183,1189098.9129545474,18.2763224288428,38.65833282470703
9917,75,1,-1,197,4655.50000000006,1064451.04210064,819048.408879905,58.6564411687846,2,259,202,1,0.6005762,0.1228047,0.5601821,52,20.22371628619781,1,42445,502833.6776322751,1188157.555026595,17.87848326824555,38.10219955444336
9918,75,1,-1,197,4747.00000000006,1064433.72780157,819060.21045082,59.0511988198851,2,259,202,1,0.5972969,0.1250399,0.5693051,52,20.10339415414238,1,42445,502828.40023391857,1188161.15214541,17.99880540030098,38.10219955444336
9919,76,1,-1,197,4655.50000000006,1064433.17846757,820328.045150672,63.6013535602455,2,259,202,1,0.5971929,0.3651601,0.6744616,52,16.90386203078444,1,42445,502828.2327969154,1188547.5881619249,19.385692565162827,36.289554595947266
9920,76,1,-1,197,4747.00000000006,1064416.09757189,820339.987175826,63.8625166520724,2,259,202,1,0.5939579,0.3674218,0.6804972,52,16.824259520395596,1,42445,502823.02653991216,1188551.2280911917,19.46529507555167,36.289554595947266
9921,77,1,-1,197,4655.50000000006,1062463.78693631,822011.920027452,69.5688060356395,2,259,202,1,0.2242021,0.6840758,0.8123725,52,17.647814394946458,1,42445,502227.96225818724,1189060.8332243674,21.204572079662917,38.852386474609375
9922,77,1,-1,197,4747.00000000006,1062472.43779837,822024.046876505,69.668749045021,2,259,202,1,0.2258405,0.6863725,0.8146823,52,17.617351765686973,1,42445,502230.59904094314,1189064.5294879586,21.235034708922402,38.852386474609375
9923,78,1,-1,197,4655.50000000006,1064409.64134516,819396.632705281,67.5651391572565,2,259,202,1,0.5927351,0.1887562,0.7660668,52,16.895452988432677,1,42445,502821.0586820048,1188263.6936485698,20.593854415131776,37.48930740356445
9924,78,1,-1,197,4747.00000000006,1064392.8679818,819408.472497614,67.7192143680519,2,259,202,1,0.5895583,0.1909986,0.7696275,52,16.848490864182235,1,42445,502815.9461608527,1188267.3024172727,20.640816539382218,37.48930740356445
9925,80,1,-1,197,4655.50000000006,1062267.16022552,823608.143083337,67.2695061571392,2,259,202,1,0.1869622,0.9863907,0.7592345,52,18.943829138782483,1,42445,502168.03043673845,1189547.3620118012,20.503745476696032,39.447574615478516
9926,80,1,-1,197,4747.00000000006,1062278.38018104,823620.445135532,67.4315683568296,2,259,202,1,0.1890872,0.9887207,0.7629799,52,18.894432580316852,1,42445,502171.450279181,1189551.1116773102,20.553142035161663,39.447574615478516
9927,81,1,-1,197,4655.50000000006,1063478.25435872,820423.241325277,60.9344467700113,2,259,202,1,0.4163361,0.3831896,0.612828,52,18.338946676746648,1,42445,502537.1719285379,1188576.6039559445,18.572819375499446,36.911766052246094
9928,81,1,-1,197,4747.00000000006,1063473.65035017,820435.193799264,61.2676605290816,2,259,202,1,0.4154641,0.3854534,0.6205287,52,18.23738312298202,1,42445,502535.76862673176,1188580.2470700156,18.674382929264073,36.911766052246094
9929,83,1,-1,197,4655.50000000006,1062714.96231069,821216.508310755,58.9373291788465,2,259,202,1,0.2717732,0.5334296,0.5666735,52,20.921678586062974,1,42445,502304.52051229833,1188818.391733118,17.964097933712416,38.88577651977539
9930,83,1,-1,197,4747.00000000006,1062720.33135511,821228.547854571,59.3244982000707,2,259,202,1,0.27279,0.5357098,0.5756212,52,20.60807086609892,1,42445,502306.1569970376,1188822.0613860732,18.08210705138155,38.69017791748047
9931,84,1,-1,197,4655.50000000006,1062124.31636578,819133.218043283,70.4878913925972,2,259,202,1,0.1599084,0.1388671,0.8336131,52,15.639188256026603,1,42445,502124.49162828975,1188183.4048595927,21.48470929646363,37.123897552490234
9932,84,1,-1,197,4747.00000000006,1062137.40269654,819145.028922942,70.5630038704187,2,259,202,1,0.1623869,0.141104,0.835349,52,15.616293972786615,1,42445,502128.48034190544,1188187.0048157126,21.50760357970362,37.123897552490234
9933,85,1,-1,197,4655.50000000006,1063309.97176365,823293.226295124,70.653939298645,2,259,202,1,0.3844643,0.9267474,0.8374505,52,17.55298191407769,1,42445,502485.8793935605,1189451.375374754,21.535320698226997,39.08830261230469
9934,85,1,-1,197,4747.00000000006,1063307.56650882,823305.493781716,70.7245657320089,2,259,202,1,0.3840088,0.9290708,0.8390828,52,17.53145497718837,1,42445,502485.14627188834,1189455.114504667,21.556847635116316,39.08830261230469
9935,86,1,-1,197,4655.50000000006,1062625.22166949,820397.134203708,57.8770801391307,2,259,202,1,0.2547768,0.3782451,0.5421706,52,19.98418041451093,1,42445,502277.16756486055,1188568.6465052902,17.640934026407038,37.62511444091797
9936,86,1,-1,197,4747.00000000006,1062631.7632509,820409.08381215,58.2928934500749,2,259,202,1,0.2560158,0.3805083,0.5517803,52,19.85744051733514,1,42445,502279.1614388743,1188572.2887459435,17.76767392358283,37.62511444091797
9937,87,1,-1,197,4655.50000000006,1062873.51546082,820680.898518972,57.9173011212373,2,259,202,1,0.3018022,0.4319884,0.5431002,52,20.954110237631635,1,42445,502352.8475124579,1188655.1378685827,17.65319338175313,38.607303619384766
9938,87,1,-1,197,4747.00000000006,1062876.81287489,820692.879273688,58.3320277993045,2,259,202,1,0.3024267,0.4342574,0.5526847,52,20.827701546156757,1,42445,502353.8525642665,1188658.78960262,17.77960207322801,38.607303619384766
9939,88,1,-1,197,4655.50000000006,1063095.91610918,820378.433449417,58.8165880892064,2,259,202,1,0.3439235,0.3747033,0.5638831,52,16.51400338888645,1,42445,502420.6352300781,1188562.9465153823,17.92729604959011,34.44129943847656
9940,88,1,-1,197,4747.00000000006,1063096.30767162,820390.381005245,59.2070191202257,2,259,202,1,0.3439977,0.3769661,0.5729062,52,16.39500001063177,1,42445,502420.75457830983,1188566.5881303987,18.046299427844794,34.44129943847656
9941,90,1,-1,197,4655.50000000006,1064028.82622525,823036.983296243,59.5942735663854,2,259,202,1,0.520611,0.8782165,0.5818559,52,18.661001873264556,1,42445,502704.98623345623,1189373.2725086948,18.16433458303427,36.82533645629883
9942,90,1,-1,197,4747.00000000006,1064017.02853191,823049.222657331,59.9636942052374,2,259,202,1,0.5183766,0.8805346,0.5903934,52,18.548402462542466,1,42445,502701.39029652614,1189377.0030659544,18.276933993756362,36.82533645629883
9943,91,1,-1,197,4655.50000000006,1063583.37322249,818928.224742342,68.0872761993924,2,259,202,1,0.4362449,0.1000426,0.7781336,52,15.994278335274807,1,42445,502569.212158215,1188120.9229014658,20.753001785574803,36.74728012084961
9944,91,1,-1,197,4747.00000000006,1063577.39574752,818940.013121718,68.2272450595586,2,259,202,1,0.4351128,0.1022752,0.7813684,52,15.951615826696148,1,42445,502567.39022384415,1188124.5159994997,20.79566429415346,36.74728012084961
9945,92,1,-1,197,4655.50000000006,1064695.91512838,820137.99330432,61.7740290213702,2,259,202,1,0.6469536,0.3291654,0.6322312,52,19.23546205047777,1,42445,502908.31493113027,1188489.6603591568,18.828724045713635,38.064186096191406
9946,92,1,-1,197,4747.00000000006,1064675.40135712,820149.914469181,62.0845601498973,2,259,202,1,0.6430684,0.3314232,0.6394077,52,18.55839562807888,1,42445,502902.06233365013,1188493.2939302064,18.923373933688698,37.48176956176758
9947,93,1,-1,197,4655.50000000006,1064424.50548098,820274.784288506,66.0052121986334,2,259,202,1,0.5955503,0.3550728,0.730016,52,17.363380883624114,1,42445,502825.58927060274,1188531.3542511365,20.118388678143464,37.48176956176758
9948,93,1,-1,197,4747.00000000006,1064407.53790518,820286.720467692,66.2014312813599,2,259,202,1,0.5923367,0.3573334,0.7345507,52,17.30357330720908,1,42445,502820.4175534988,1188534.9923985526,20.178196254558497,37.48176956176758
9949,94,1,-1,197,4655.50000000006,1062330.80822773,821274.362716473,65.0301087750763,2,259,202,1,0.1990167,0.5443869,0.7074809,52,18.77406057729034,1,42445,502187.43034781213,1188836.025755981,19.821177154643255,38.595237731933594
9950,94,1,-1,197,4747.00000000006,1062341.19656853,821286.40861045,65.2526718052388,2,259,202,1,0.2009842,0.5466683,0.7126244,52,18.547310707005398,1,42445,502190.59671408794,1188839.6973444652,19.88901436623679,38.43632507324219
9951,96,1,-1,197,4655.50000000006,1063232.28150987,822563.107101334,58.5166206610593,2,259,202,1,0.3697503,0.7884673,0.5569507,52,21.008227345263034,1,42445,502462.1994042084,1189228.8350444864,17.835865977490872,38.844093322753906
9952,96,1,-1,197,4747.00000000006,1063230.89134359,822575.294449267,58.9151557823409,2,259,202,1,0.369487,0.7907755,0.5661611,52,20.8867538402964,1,42445,502461.7756815263,1189232.5497481367,17.957339482457506,38.844093322753906
9953,97,1,-1,197,4655.50000000006,1063011.37565884,823415.800494293,67.5145687403111,2,259,202,1,0.3279121,0.9499622,0.764898,52,19.352025146195363,1,42445,502394.8673008144,1189488.7359906605,20.578440552046825,39.93046569824219
9954,97,1,-1,197,4747.00000000006,1063012.87181341,823428.08143476,67.6700101901881,2,259,202,1,0.3281954,0.9522882,0.7684904,52,19.304646592272857,1,42445,502395.3233287274,1189492.479221315,20.62581910596933,39.93046569824219
9955,98,1,-1,197,4655.50000000006,1063924.30320924,819243.902462194,68.5110644671595,2,259,202,1,0.500815,0.15983,0.7879276,52,16.597193852900016,1,42445,502673.1276181764,1188217.1414704768,20.882172449590218,37.479366302490234
9956,98,1,-1,197,4747.00000000006,1063913.87119707,819255.725490692,68.6395840229952,2,259,202,1,0.4988392,0.1620692,0.7908977,52,16.558021092281297,1,42445,502669.9479408669,1188220.745129563,20.921345210208937,37.479366302490234
9957,99,1,-1,197,4655.50000000006,1062743.50263914,819497.01138326,61.185892576029,2,259,202,1,0.2771785,0.2077673,0.618639,52,17.96445824726972,1,42445,502313.2196044099,1188294.2890696176,18.649460057173638,36.61391830444336
9958,99,1,-1,197,4747.00000000006,1062748.49878015,819508.862193263,61.5123131325152,2,259,202,1,0.2781248,0.2100118,0.6261828,52,17.864965261652724,1,42445,502314.7424281897,1188297.9011965066,18.748953042790635,36.61391830444336
9959,100,1,-1,197,4655.50000000006,1062510.87990067,822899.548026831,59.5518996507266,2,259,202,1,0.2331212,0.8521871,0.5808766,52,21.343034416634314,1,42445,502242.3161937242,1189331.382238578,18.151419013541467,39.49445343017578
9960,100,1,-1,197,4747.00000000006,1062518.91545352,822911.772302878,59.9224650873301,2,259,202,1,0.2346431,0.8545023,0.5894405,52,21.230086071557565,1,42445,502244.7654302329,1189335.1081979172,18.264367358618216,39.49445343017578
9961,1,1,-1,196,4747.00000000006,1064139.32882783,821845.257850397,64.3015220156812,2,259,202,1,0.5415396,0.652511,0.6906428,53,16.769823091573492,1,42445,502738.6674267226,1189010.034592801,19.599103910379633,36.368927001953125
9962,1,1,-1,196,4838.00000000006,1064125.85596769,821856.909533352,64.1964082848128,2,259,202,1,0.5389879,0.6547177,0.6882136,53,16.80186175674218,1,42445,502734.5608989519,1189013.5860257656,19.567065245210944,36.368927001953125
9963,2,1,-1,196,4747.00000000006,1063129.29367135,821319.106690579,61.8924242428631,2,259,202,1,0.350245,0.5528611,0.6349673,53,19.605144535111265,1,42445,502430.8087110275,1188849.6637192885,18.864810909224673,38.46995544433594
9964,2,1,-1,196,4838.00000000006,1063128.06324817,821330.941228285,61.8440133990298,2,259,202,1,0.350012,0.5551025,0.6338485,53,19.619900160311655,1,42445,502430.43367804226,1188853.2708863812,18.850055284024283,38.46995544433594
9965,3,1,-1,196,4747.00000000006,1064310.56863822,819824.89607825,58.8569705257501,2,259,202,1,0.5739713,0.2698667,0.5648164,53,13.886199140465237,1,42445,502790.8613209295,1188394.2283246506,17.93960461624863,31.825803756713867
9966,3,1,-1,196,4838.00000000006,1064295.02021412,819837.249903055,58.8800050965295,2,259,202,1,0.5710266,0.2722064,0.5653487,53,13.879178203291673,1,42445,502786.1221612638,1188397.9937704513,17.946625553422194,31.825803756713867
9967,4,1,-1,196,4747.00000000006,1063663.4502032,820934.887899725,63.6985623247117,2,259,202,1,0.451411,0.4800924,0.6767081,53,18.687617809140765,1,42445,502593.6196219354,1188732.5538318362,19.415321796572126,38.10293960571289
9968,4,1,-1,196,4838.00000000006,1063655.74537403,820946.855966038,63.6076404442652,2,259,202,1,0.4499518,0.4823591,0.6746069,53,18.715330798300855,1,42445,502591.27119000437,1188736.2016984483,19.387608807412036,38.10293960571289
9969,5,1,-1,196,4747.00000000006,1062942.76800918,820568.183646415,62.9365348815801,2,259,202,1,0.3149182,0.4106408,0.6590973,53,16.62950138855337,1,42445,502373.95568919805,1188620.7823754272,19.183055831905616,35.812557220458984
9970,5,1,-1,196,4838.00000000006,1062943.79842677,820580.279154459,62.8635488261189,2,259,202,1,0.3151133,0.4129317,0.6574105,53,16.651747538257943,1,42445,502374.2697604795,1188624.4690862792,19.16080968220104,35.812557220458984
9971,6,1,-1,196,4747.00000000006,1063447.45434487,819091.645102267,60.6368663955365,2,259,202,1,0.4105027,0.1309934,0.6059507,53,18.569423497396336,1,42445,502527.7840843164,1188170.733427171,18.482116877359523,37.05154037475586
9972,6,1,-1,196,4838.00000000006,1063442.36755891,819104.253755788,60.6180075921335,2,259,202,1,0.4095393,0.1333814,0.6055149,53,18.57517166067357,1,42445,502526.2336319558,1188174.5765447642,18.47636871408229,37.05154037475586
9973,7,1,-1,196,4747.00000000006,1063253.41207652,821537.473682109,62.9614181939711,2,259,202,1,0.3737523,0.5942185,0.6596723,53,19.279315178813548,1,42445,502468.64000092336,1188916.2219783068,19.19064026552239,38.46995544433594
9974,7,1,-1,196,4838.00000000006,1063250.67723863,821549.232330138,62.8878464604741,2,259,202,1,0.3732343,0.5964455,0.6579721,53,19.30173984318343,1,42445,502467.8064223344,1188919.806014226,19.168215601152507,38.46995544433594
9975,8,1,-1,196,4747.00000000006,1064234.54741498,823367.00276789,64.8075298188266,2,259,202,1,0.5595734,0.9407202,0.702337,53,18.777407556485326,1,42445,502767.6900520859,1189473.862443653,19.753335088778346,38.53074264526367
9976,8,1,-1,196,4838.00000000006,1064219.92042913,823378.125594674,64.6905061922186,2,259,202,1,0.5568031,0.9428268,0.6996325,53,18.813076357875442,1,42445,502763.23174679885,1189477.2526812567,19.71766628738823,38.53074264526367
9977,9,1,-1,196,4747.00000000006,1063590.87917191,822553.06215246,63.495594726464,2,259,202,1,0.4376665,0.7865648,0.6720174,53,18.853280245684317,1,42445,502571.4999715982,1189225.7733440697,19.35345727262623,38.20673751831055
9978,9,1,-1,196,4838.00000000006,1063584.0539619,822564.467850251,63.4094500903972,2,259,202,1,0.4363739,0.788725,0.6700266,53,18.87953713075748,1,42445,502569.4196475871,1189229.2498007566,19.327200387553066,38.20673751831055
9979,10,1,-1,196,4747.00000000006,1064361.62303429,822687.725760058,67.9181768546812,2,259,202,1,0.5836407,0.8120693,0.7742256,53,17.314881857779106,1,42445,502806.42270085163,1189266.8188116658,20.70146030530683,38.01634216308594
9980,10,1,-1,196,4838.00000000006,1064345.45578992,822699.084657838,67.7279379897918,2,259,202,1,0.5805787,0.8142206,0.7698291,53,17.131644282205603,1,42445,502801.49492476764,1189270.281003709,20.643475499288538,37.77511978149414
9981,12,1,-1,196,4747.00000000006,1063928.10157543,819472.560355109,64.0289312628302,2,259,202,1,0.5015344,0.2031364,0.6843431,53,16.575832031851075,1,42445,502674.2853601911,1188286.8363962371,19.516018248910644,36.09185028076172
9982,12,1,-1,196,4838.00000000006,1063917.18895917,819485.036628111,63.930233495166,2,259,202,1,0.4994676,0.2054994,0.6820622,53,16.60591511143512,1,42445,502670.95919475495,1188290.6391642482,19.4859351693266,36.09185028076172
9983,13,1,-1,196,4747.00000000006,1062529.17156103,821583.648482518,68.0582629689789,2,259,202,1,0.2365855,0.6029637,0.7774631,53,17.91616935843219,1,42445,502247.89149180194,1188930.2960574715,20.744158552944764,38.66032791137695
9984,13,1,-1,196,4838.00000000006,1062535.21509962,821595.391083292,67.8647268999644,2,259,202,1,0.2377301,0.6051877,0.7729904,53,17.975159152267807,1,42445,502249.7335623642,1188933.8752021873,20.685168759109146,38.66032791137695
9985,15,1,-1,196,4747.00000000006,1062175.71822961,821390.198577607,62.738720875312,2,259,202,1,0.1696436,0.5663255,0.6545257,53,19.31356295044709,1,42445,502140.15891638515,1188871.3325264547,19.1227621227951,38.43632507324219
9986,15,1,-1,196,4838.00000000006,1062186.04590632,821402.008408555,62.670390764237,2,259,202,1,0.1715996,0.5685622,0.6529465,53,19.33438996830275,1,42445,502143.30679224635,1188874.9321629275,19.101935104939436,38.43632507324219
9987,16,1,-1,196,4747.00000000006,1063104.95266282,820751.482169897,62.3098245535715,2,259,202,1,0.345635,0.4453565,0.6446137,53,19.353691489255,1,42445,502423.38957162754,1188676.6517653847,18.992034523928595,38.345726013183594
9988,16,1,-1,196,4838.00000000006,1063104.01727221,820763.513975704,62.2515893668104,2,259,202,1,0.3454578,0.4476352,0.6432678,53,19.371441574179784,1,42445,502423.1044645696,1188680.3190597945,18.97428443900381,38.345726013183594
9989,17,1,-1,196,4747.00000000006,1062784.49988432,820642.632950229,58.4429095294997,2,259,202,1,0.2849432,0.4247411,0.5552472,53,20.793904794793256,1,42445,502325.7155647407,1188643.4745232298,17.81339882459151,38.607303619384766
9990,17,1,-1,196,4838.00000000006,1062787.44863864,820654.702584703,58.4756898458279,2,259,202,1,0.2855016,0.427027,0.5560048,53,20.78391335437642,1,42445,502326.6143450575,1188647.1533478175,17.823390265008346,38.607303619384766
9991,18,1,-1,196,4747.00000000006,1063163.7852455,822619.840342703,65.281401886234,2,259,202,1,0.3567775,0.7992122,0.7132884,53,19.344896856931346,1,42445,502441.3217428284,1189246.127336456,19.897771294924123,39.24266815185547
9992,18,1,-1,196,4838.00000000006,1063162.13675676,822631.222832887,65.1532247420683,2,259,202,1,0.3564653,0.801368,0.7103261,53,19.383965250473047,1,42445,502440.8192834605,1189249.5967194638,19.858702901382422,39.24266815185547
9993,19,1,-1,196,4747.00000000006,1062749.38166451,820794.460844698,66.0183979389382,2,259,202,1,0.278292,0.4534964,0.7303208,53,18.4848959275964,1,42445,502315.01153134264,1188689.751665464,20.122407691788364,38.607303619384766
9994,19,1,-1,196,4838.00000000006,1062752.75607986,820806.477714009,65.8728741331329,2,259,202,1,0.2789311,0.4557723,0.7269576,53,18.52925158360586,1,42445,502316.04005314136,1188693.41440723,20.078052035778907,38.607303619384766
9995,20,1,-1,196,4747.00000000006,1063397.81695054,822945.561305853,62.2732404018127,2,259,202,1,0.4011017,0.8609018,0.6437682,53,18.2796906663478,1,42445,502512.6546065246,1189345.407086024,18.980883674472512,37.26057434082031
9996,20,1,-1,196,4838.00000000006,1063393.33180965,822956.830597341,62.2158662955142,2,259,202,1,0.4002522,0.8630361,0.6424422,53,18.297178293947585,1,42445,502511.2875355813,1189348.8419660695,18.963396046872727,37.26057434082031
9997,21,1,-1,196,4747.00000000006,1063930.82730636,821645.833438941,58.8935471125004,2,259,202,1,0.5020506,0.6147412,0.5656617,53,20.07997041188722,1,42445,502675.1161629785,1188949.2500321893,17.950753159890123,38.030723571777344
9998,21,1,-1,196,4838.00000000006,1063919.88165206,821657.554428407,58.9157207808748,2,259,202,1,0.4999776,0.6169611,0.5661742,53,20.073211877766706,1,42445,502671.7799275479,1188952.8225897783,17.957511694010638,38.030723571777344
9999,22,1,-1,196,4747.00000000006,1064555.15803429,819944.903783324,68.1364804571704,2,259,202,1,0.6202951,0.2925954,0.7792707,53,11.345690179261883,1,42445,502865.4121688516,1188430.806673157,20.76799924334554,32.11368942260742
10000,22,1,-1,196,4838.00000000006,1064536.64499034,819957.215901523,67.9411033846702,2,259,202,1,0.6167888,0.2949273,0.7747555,53,11.405241110959945,1,42445,502859.7693930557,1188434.5594067841,20.708448311647476,32.11368942260742
10001,23,1,-1,196,4747.00000000006,1062611.98025347,819942.142283612,60.1623535056853,2,259,202,1,0.252269,0.2920724,0.5949845,53,13.072154009987628,1,42445,502273.1315812576,1188429.964968045,18.33748534853288,31.409639358520508
10002,23,1,-1,196,4838.00000000006,1062617.02008423,819954.455361523,60.1546633028652,2,259,202,1,0.2532235,0.2944044,0.5948068,53,13.074497983807195,1,42445,502274.6677216733,1188433.7179941921,18.335141374713313,31.409639358520508
10003,24,1,-1,196,4747.00000000006,1062174.68920473,821657.402936102,69.6705342214577,2,259,202,1,0.1694487,0.6169324,0.8147235,53,17.29827279283485,1,42445,502139.84526960173,1188952.7764149238,21.235578830700305,38.533851623535156
10004,24,1,-1,196,4838.00000000006,1062185.02935406,821669.119904789,69.4390501555912,2,259,202,1,0.1714071,0.6191515,0.8093738,53,17.368829136110957,1,42445,502142.99694711756,1188956.3477469797,21.1650224874242,38.533851623535156
10005,25,1,-1,196,4747.00000000006,1064416.68950936,818954.613811248,59.779318366732,2,259,202,1,0.59407,0.1050405,0.5861323,53,19.64019897300173,1,42445,502823.20696245285,1188128.9662896683,18.22073623817991,37.86093521118164
10006,25,1,-1,196,4838.00000000006,1064399.8548151,818967.270087628,59.780643654466,2,259,202,1,0.5908816,0.1074375,0.586163,53,19.639795025300405,1,42445,502818.0757476425,1188132.823922709,18.221140185881236,37.86093521118164
10007,26,1,-1,196,4747.00000000006,1062925.2713069,819301.996725814,61.8280605266795,2,259,202,1,0.3116044,0.1708327,0.6334799,53,19.19019609800129,1,42445,502368.62269434315,1188234.848602028,18.845192848531912,38.0353889465332
10008,26,1,-1,196,4838.00000000006,1062926.51379857,819314.53227526,61.7811646103718,2,259,202,1,0.3118397,0.1732069,0.6323961,53,17.783019331202034,1,42445,502369.0014058041,1188238.6694374993,18.830898973241325,36.61391830444336
10009,27,1,-1,196,4747.00000000006,1063585.98136605,822190.512767137,60.2346719301695,2,259,202,1,0.4367389,0.7179001,0.5966558,53,19.78454548201246,1,42445,502570.007120372,1189115.2682914233,18.359528004315663,38.144073486328125
10010,27,1,-1,196,4838.00000000006,1063579.21552138,822202.044462708,60.2252795700106,2,259,202,1,0.4354575,0.7200842,0.5964387,53,19.787408273388895,1,42445,502567.94489091664,1189118.7831522333,18.35666521293923,38.144073486328125
10011,28,1,-1,196,4747.00000000006,1062834.63180124,819076.373841182,64.4033761945636,2,259,202,1,0.2944378,0.1281011,0.6929968,53,18.405239882430216,1,42445,502340.9957730179,1188166.0787467922,19.630149064102987,38.0353889465332
10012,28,1,-1,196,4838.00000000006,1062836.97291649,819088.987801966,64.2958651238842,2,259,202,1,0.2948812,0.1304901,0.6905121,53,18.4380092567733,1,42445,502341.70934494614,1188169.9234820392,19.597379689759904,38.0353889465332
10013,30,1,-1,196,4747.00000000006,1064196.67850588,819051.645853145,60.3475731228216,2,259,202,1,0.5524012,0.1234178,0.599265,53,19.356544178716707,1,42445,502756.1476085923,1188158.5416560387,18.393940287836028,37.750484466552734
10014,30,1,-1,196,4838.00000000006,1064182.51052161,819064.268407714,60.3355234095053,2,259,202,1,0.5497179,0.1258084,0.5989865,53,19.36021693133552,1,42445,502751.82920698676,1188162.3890106713,18.390267535217216,37.750484466552734
